timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-29T13:26:20,IntroBanner,d7734a4c-c1ae-4246-9109-086463d46a8f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.0116740437224507,6.894186021857469e-05,2.2891541122213232e-05,149.22640737200004,163.62261117688877,70.0,0.0001027633289241,0.0001355998307133,4.819848527743792e-05,0.0002865616449149,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,0.0,36.0,5.3,41.9579963684082,N,1.0,0.0
2026-04-29T13:28:06,IntroBanner,68307dc5-cbdb-4029-b286-336950039f48,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.7242395356297493,5.936986744846746e-05,2.179318913479582e-05,136.05817030400004,160.59382032762426,70.0,8.32725546700139e-05,0.0001206675965335,4.2834838918255024e-05,0.0002467749901217,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,0.0,71.0,5.0,39.07576370239258,N,1.0,0.0
2026-04-29T13:28:16,IntroVideo,05c6c3e8-2158-4f46-a43a-f8cf83ab392c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.174608060158789,0.0001065232106344,2.551693694340179e-05,142.88390160799997,196.43743031527907,70.0,0.0001449813307597,0.0002267696258542,7.102018945410641e-05,0.000442771146068,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,50.0,87.0,5.1,39.49102020263672,N,1.0,0.0
2026-04-29T13:28:28,BackgroundRemoval,403ef14a-6ca7-4453-b010-b7eb00d862c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.403937146998942,0.0001748072030717,2.7296833035548143e-05,148.10167840160003,208.8840842734081,70.0,0.0002419211456774,0.0003703405740651,0.0001143365979763,0.0007265983177189,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,25.0,83.5,5.05,39.18258666992188,N,1.0,0.0
2026-04-29T13:28:56,LLM,44ad26d2-6d61-463a-86e2-7473e09541de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.789972944185138,0.0005464544854387,2.9082239078359788e-05,140.7082956146,248.40658201180645,70.0,0.0006668468274442,0.0012593410074828,0.0003451883031986,0.0022713761381257,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,17.458823529411767,65.88235294117646,5.182352941176472,40.5610154095818,N,1.0,0.0
2026-04-29T13:31:06,TTS_Chatterbox,bd8d3e3e-1957-42e7-be4b-b1c81f14fc2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,124.103659437038,0.0039242647522776,3.162086251186286e-05,149.90584812256668,262.6727061277561,70.0,0.0050124928590629,0.0089775116264547,0.0023214753458819,0.0163114798313996,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,19.19918032786885,88.72131147540983,5.197540983606563,40.67657598901968,N,1.0,0.0
2026-04-29T13:31:17,TTS_Concatenate,3f9f660b-18d7-473e-a807-9daec412c4ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.501951745245606,0.0001402412295129,2.5489360141001503e-05,123.03325622,207.99099648209344,70.0,0.000169937887055,0.0003163038641531,9.668068933404157e-05,0.0005829224405422,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,37.5,78.66666666666667,5.033333333333333,38.96205393473307,N,1.0,0.0
2026-04-29T14:04:21,SadTalker_Anchor,e35bb7cd-69f4-4572-b1da-67949699ca06,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1978.6609923010687,0.0746709065322075,3.773810007007294e-05,239.34202896489776,267.1539472312375,70.0,0.1267607260784785,0.1465191608263438,0.0370949381335535,0.3103748250383758,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,33.69061866125762,75.53904665314401,6.590720081135923,52.796668903822834,N,1.0,0.0
2026-04-29T14:35:32,SadTalker_Author,d65dcf52-b19e-4094-93bf-9e6c8c5e48d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1864.4843319030479,0.06843351020513486,3.6703719647397586e-05,215.23422673660878,274.3060219841298,70.0,0.10768994160804635,0.14180220427500956,0.034956506786230274,0.28444865266928615,0.0,Romania,ROU,cluj county,,,Linux-6.8.0-106-generic-x86_64-with-glibc2.35,3.10.13,3.2.6,128,AMD EPYC 9354 32-Core Processor,6,6 x NVIDIA L40S,23.5945,46.7656,1007.5535926818848,machine,35.174018289402945,80.00645508337816,6.803604088219373,52.24727047021957,N,1.0,0.0
